x,y,z,finos,litho,alter
4,6,16,5.491855312383069,Litho_C,Alter_B
4,6,17,5.88068976692912,Litho_B,Alter_B
4,6,18,6.499049514726151,Litho_B,Alter_A
4,6,19,6.7448973523534,Litho_B,Alter_A
4,6,20,5.8315224436701305,Litho_B,Alter_A
4,7,1,3.7284915359197024,Litho_A,Alter_A
4,7,2,4.015412197556192,Litho_A,Alter_A
4,7,3,3.9356144839825626,Litho_A,Alter_A
4,7,4,3.818366613690054,Litho_A,Alter_B
4,7,5,3.9862232438771557,Litho_A,Alter_B
4,7,6,4.436127371649281,Litho_A,Alter_B
4,7,7,4.5050276486975935,Litho_B,Alter_B
4,7,8,3.561152317630688,Litho_B,Alter_B
4,7,9,3.031852949193948,Litho_B,Alter_B
4,7,10,3.765097478845153,Litho_B,Alter_B
4,7,11,4.162827680881177,Litho_C,Alter_B
4,7,12,4.022250611806558,Litho_C,Alter_C
4,7,13,4.305443442166259,Litho_C,Alter_C
4,7,14,4.39959547996681,Litho_C,Alter_B
4,7,15,4.200269452791627,Litho_C,Alter_B
4,7,16,4.617428241974967,Litho_C,Alter_B
4,7,17,5.674499519089285,Litho_B,Alter_A
4,7,18,6.897708893526113,Litho_B,Alter_A
4,7,19,7.387704101798338,Litho_B,Alter_A
4,7,20,6.3473902759105725,Litho_B,Alter_A
4,8,1,3.7886617802500413,Litho_A,Alter_A
4,8,2,4.386043194732062,Litho_A,Alter_A
4,8,3,4.242633137450539,Litho_A,Alter_A
4,8,4,4.091488566231803,Litho_A,Alter_A
4,8,5,4.460259575277462,Litho_A,Alter_A
4,8,6,4.906513330965941,Litho_A,Alter_B
4,8,7,4.910823015482387,Litho_A,Alter_B
4,8,8,4.38615974313906,Litho_B,Alter_A
4,8,9,4.464668941814451,Litho_B,Alter_A
4,8,10,5.152856155371932,Litho_B,Alter_B
4,8,11,4.704700645960717,Litho_B,Alter_B
4,8,12,3.87257364794231,Litho_B,Alter_B
4,8,13,4.25927502999262,Litho_B,Alter_B
4,8,14,4.400302799019241,Litho_B,Alter_B
4,8,15,3.633475447777603,Litho_B,Alter_B
4,8,16,3.7710278591102604,Litho_B,Alter_A
4,8,17,5.167568696209971,Litho_B,Alter_A
4,8,18,6.697226631800193,Litho_B,Alter_A
4,8,19,7.480346959457225,Litho_B,Alter_A
4,8,20,6.925847784180354,Litho_B,Alter_A
4,9,1,4.336585296606092,Litho_A,Alter_A
4,9,2,5.263929677721128,Litho_A,Alter_A
4,9,3,5.1690065624022745,Litho_A,Alter_A
4,9,4,4.900876396344793,Litho_A,Alter_A
4,9,5,5.022303993868488,Litho_A,Alter_A
4,9,6,5.180733261779757,Litho_A,Alter_A
4,9,7,5.3027059154989935,Litho_A,Alter_A
4,9,8,5.292631874503935,Litho_B,Alter_A
4,9,9,5.440012631284234,Litho_B,Alter_A
4,9,10,5.559560320788033,Litho_B,Alter_A
4,9,11,4.7143214579935835,Litho_B,Alter_A
4,9,12,3.957327974454416,Litho_B,Alter_B
4,9,13,4.406083035629421,Litho_B,Alter_B
4,9,14,4.357700523058358,Litho_B,Alter_B
4,9,15,3.477359629600641,Litho_B,Alter_A
4,9,16,3.7807173561289433,Litho_B,Alter_A
4,9,17,5.161738995457944,Litho_B,Alter_A
4,9,18,6.193352190230758,Litho_B,Alter_A
4,9,19,6.734844316447174,Litho_B,Alter_A
4,9,20,6.809609375385575,Litho_B,Alter_A
4,10,1,4.512766872568505,Litho_A,Alter_A
4,10,2,5.617474171195479,Litho_A,Alter_A
4,10,3,5.734050299875577,Litho_A,Alter_A
4,10,4,5.457768061788496,Litho_A,Alter_A
4,10,5,5.30112502950245,Litho_A,Alter_A
4,10,6,5.317171607310246,Litho_A,Alter_A
4,10,7,5.69341121365722,Litho_A,Alter_A
4,10,8,5.876589466144754,Litho_B,Alter_A
4,10,9,5.483065248624591,Litho_B,Alter_A
4,10,10,4.824476496005628,Litho_B,Alter_A
4,10,11,4.118746706166058,Litho_B,Alter_A
4,10,12,4.124800121447514,Litho_B,Alter_B
4,10,13,4.77153690085531,Litho_B,Alter_B
4,10,14,4.484085811719883,Litho_B,Alter_B
4,10,15,3.752279051443533,Litho_B,Alter_A
4,10,16,4.3338543440888095,Litho_B,Alter_A
4,10,17,5.440737667813258,Litho_B,Alter_A
4,10,18,5.820577905033513,Litho_B,Alter_A
4,10,19,6.017249859219343,Litho_B,Alter_A
4,10,20,6.428505962977942,Litho_B,Alter_A
4,11,1,4.499298234902602,Litho_A,Alter_A
4,11,2,5.692748722131055,Litho_A,Alter_A
4,11,3,5.854873707777382,Litho_A,Alter_A
4,11,4,5.5691364916708626,Litho_A,Alter_A
4,11,5,5.4478017851865,Litho_A,Alter_A
4,11,6,5.535498642764542,Litho_A,Alter_A
4,11,7,5.818030340258153,Litho_B,Alter_A
4,11,8,5.655615650731541,Litho_B,Alter_A
4,11,9,4.760920469440855,Litho_B,Alter_A
4,11,10,3.8235136880798692,Litho_B,Alter_A
4,11,11,3.490730506060647,Litho_B,Alter_A
4,11,12,4.151268582736109,Litho_B,Alter_B
4,11,13,5.000341299644342,Litho_B,Alter_B
4,11,14,4.6939807038454475,Litho_B,Alter_A
4,11,15,4.179590737736656,Litho_B,Alter_A
4,11,16,4.710822664172694,Litho_B,Alter_A
4,11,17,5.279658265099281,Litho_B,Alter_B
4,11,18,5.375057372814319,Litho_B,Alter_B
4,11,19,5.68327781225508,Litho_B,Alter_B
4,11,20,6.1464395012154664,Litho_B,Alter_A
4,12,1,4.706540485911918,Litho_A,Alter_A
4,12,2,5.840894546590367,Litho_A,Alter_A
4,12,3,5.841660178803278,Litho_A,Alter_A
4,12,4,5.632449148875004,Litho_A,Alter_A
4,12,5,5.809726863403469,Litho_A,Alter_A
4,12,6,5.898706312227982,Litho_B,Alter_A
4,12,7,5.725321695718223,Litho_B,Alter_A
4,12,8,5.147035732733768,Litho_B,Alter_A
4,12,9,4.206550646043244,Litho_B,Alter_A
4,12,10,3.4111171474595596,Litho_B,Alter_A
4,12,11,3.231774150261307,Litho_B,Alter_A
4,12,12,4.036856042090261,Litho_B,Alter_B
4,12,13,5.057382961888599,Litho_B,Alter_B
4,12,14,5.137242591541549,Litho_B,Alter_A
4,12,15,5.109175513515501,Litho_B,Alter_A
4,12,16,5.519290457157148,Litho_B,Alter_B
4,12,17,5.260593626385921,Litho_B,Alter_B
4,12,18,4.780032367842088,Litho_B,Alter_B
4,12,19,5.042598342324153,Litho_B,Alter_B
4,12,20,5.366515154776393,Litho_B,Alter_B
4,13,1,4.774008027567819,Litho_A,Alter_B
4,13,2,5.539497679726238,Litho_A,Alter_B
4,13,3,5.65876944670138,Litho_A,Alter_B
4,13,4,5.974125027337659,Litho_A,Alter_B
4,13,5,6.4082266679218485,Litho_B,Alter_A
4,13,6,6.106000089733088,Litho_B,Alter_A
4,13,7,5.452252741888887,Litho_B,Alter_A
4,13,8,4.897589757661073,Litho_B,Alter_A
4,13,9,4.2388713181642546,Litho_B,Alter_A
4,13,10,3.5401155550351113,Litho_B,Alter_A
4,13,11,3.283672379973233,Litho_B,Alter_B
4,13,12,4.0850596729141735,Litho_B,Alter_B
4,13,13,5.3874235270354704,Litho_B,Alter_B
4,13,14,6.014023754753451,Litho_B,Alter_B
4,13,15,6.439201534070303,Litho_B,Alter_B
4,13,16,6.737296203094564,Litho_B,Alter_B
4,13,17,5.712424143157693,Litho_B,Alter_C
4,13,18,4.402066340414086,Litho_B,Alter_C
4,13,19,4.303704609783266,Litho_B,Alter_B
4,13,20,4.55217149697989,Litho_B,Alter_B
4,14,1,4.684956439925365,Litho_A,Alter_B
4,14,2,4.870296142619199,Litho_A,Alter_B
4,14,3,5.182950652207676,Litho_A,Alter_B
4,14,4,5.910360216599967,Litho_B,Alter_B
4,14,5,6.309985118306736,Litho_B,Alter_B
4,14,6,5.658848297668794,Litho_B,Alter_A
4,14,7,4.980544806341932,Litho_B,Alter_A
4,14,8,4.891810390852322,Litho_B,Alter_A
4,14,9,4.645424835986325,Litho_B,Alter_A
4,14,10,3.987225320715792,Litho_B,Alter_B
4,14,11,3.5382707879293185,Litho_B,Alter_B
4,14,12,4.123927325528005,Litho_B,Alter_B
4,14,13,5.4976069128723335,Litho_B,Alter_B
4,14,14,6.401121703252121,Litho_B,Alter_B
4,14,15,6.778708642834791,Litho_B,Alter_B
4,14,16,6.759897834991333,Litho_B,Alter_C
4,14,17,5.564369503869967,Litho_B,Alter_C
4,14,18,4.200724082044109,Litho_B,Alter_C
4,14,19,4.094970742583732,Litho_B,Alter_B
4,14,20,4.376933668080646,Litho_B,Alter_B
4,15,1,4.559073227975855,Litho_A,Alter_B
4,15,2,4.405093366378871,Litho_A,Alter_C
4,15,3,4.481295430059585,Litho_B,Alter_C
4,15,4,4.825364634636506,Litho_B,Alter_B
4,15,5,5.1889464947372925,Litho_B,Alter_B
4,15,6,5.073375893967862,Litho_B,Alter_B
4,15,7,4.952195011693105,Litho_B,Alter_B
4,15,8,5.167059587825304,Litho_B,Alter_B
4,15,9,5.0865738722989455,Litho_B,Alter_B
4,15,10,4.508679422081337,Litho_B,Alter_B
4,15,11,3.9152874835622398,Litho_B,Alter_B
4,15,12,4.100727075755497,Litho_B,Alter_B
4,15,13,5.265942449231204,Litho_B,Alter_B
4,15,14,6.17170155932106,Litho_B,Alter_B
4,15,15,6.095882329288268,Litho_A,Alter_B
4,15,16,5.4964914101143645,Litho_A,Alter_C
4,15,17,4.503434746615997,Litho_A,Alter_C
4,15,18,3.7590118219899376,Litho_A,Alter_C
4,15,19,3.988050678712026,Litho_B,Alter_B
4,15,20,4.365317855018088,Litho_B,Alter_B
4,16,1,4.239530304405398,Litho_A,Alter_B
4,16,2,4.339802215926506,Litho_B,Alter_C
4,16,3,4.118921901411577,Litho_B,Alter_C
4,16,4,3.7615394233851944,Litho_B,Alter_C
4,16,5,4.200958161764584,Litho_B,Alter_B
4,16,6,4.952505923300426,Litho_B,Alter_B
4,16,7,5.290908240109963,Litho_B,Alter_B
4,16,8,5.362725120103294,Litho_B,Alter_B
4,16,9,5.181713198766015,Litho_A,Alter_C
4,16,10,4.773987240531486,Litho_A,Alter_C
4,16,11,4.418886562865323,Litho_A,Alter_C
4,16,12,4.6074850192931285,Litho_A,Alter_C
4,16,13,5.567430322051702,Litho_A,Alter_C
4,16,14,6.197579401166369,Litho_A,Alter_B
4,16,15,5.5933421683023745,Litho_A,Alter_B
4,16,16,4.534388612112343,Litho_A,Alter_B
4,16,17,3.7567885929717066,Litho_A,Alter_B
4,16,18,3.4766981716560488,Litho_A,Alter_B
4,16,19,3.8910419146392417,Litho_A,Alter_B
4,16,20,4.446821317718172,Litho_A,Alter_B
4,17,1,4.269698081334993,Litho_B,Alter_B
4,17,2,4.617703635256771,Litho_B,Alter_C
4,17,3,4.316971372131307,Litho_B,Alter_C
4,17,4,3.6928620144020994,Litho_B,Alter_C
4,17,5,4.071895766073885,Litho_B,Alter_C
4,17,6,4.943649589590102,Litho_B,Alter_C
4,17,7,5.273132634227847,Litho_B,Alter_C
4,17,8,5.278831375266552,Litho_A,Alter_C
4,17,9,5.0746859685684775,Litho_A,Alter_C
4,17,10,4.7458095272868555,Litho_A,Alter_C
4,17,11,4.759017892857838,Litho_A,Alter_C
4,17,12,5.233184421796835,Litho_A,Alter_C
4,17,13,5.909858764439063,Litho_A,Alter_C
4,17,14,6.106256275007404,Litho_A,Alter_B
4,17,15,5.4387039971315145,Litho_A,Alter_B
4,17,16,4.610896889392672,Litho_A,Alter_A
4,17,17,4.130548515978906,Litho_A,Alter_A
4,17,18,3.9363633876140116,Litho_A,Alter_A
4,17,19,4.164061369773038,Litho_A,Alter_B
4,17,20,4.598411480345016,Litho_A,Alter_B
4,18,1,4.93657832816147,Litho_B,Alter_B
4,18,2,5.027425680210356,Litho_B,Alter_C
4,18,3,4.670776157986804,Litho_B,Alter_C
4,18,4,4.206667069781445,Litho_B,Alter_C
4,18,5,4.439026703190091,Litho_B,Alter_C
4,18,6,4.9517691537078194,Litho_B,Alter_C
4,18,7,5.221116073954617,Litho_B,Alter_C
4,18,8,5.395312282968221,Litho_A,Alter_C
4,18,9,5.1208505151149275,Litho_A,Alter_C
4,18,10,4.618347242699347,Litho_A,Alter_D
4,18,11,4.746794165564065,Litho_A,Alter_D
4,18,12,5.222405880567019,Litho_A,Alter_D
4,18,13,5.466199513193196,Litho_A,Alter_C
4,18,14,5.538218495083813,Litho_A,Alter_B
4,18,15,5.476827071116261,Litho_A,Alter_A
4,18,16,5.2995816966416545,Litho_A,Alter_A
4,18,17,5.028031704642831,Litho_A,Alter_A
4,18,18,4.756699453914485,Litho_A,Alter_A
4,18,19,4.6594210306206945,Litho_A,Alter_A
4,18,20,4.5172346448962655,Litho_A,Alter_B
4,19,1,5.351848486023985,Litho_B,Alter_B
4,19,2,5.4359423276944545,Litho_B,Alter_C
4,19,3,5.084025445136033,Litho_B,Alter_C
4,19,4,4.508950737293468,Litho_B,Alter_C
4,19,5,4.414712345026243,Litho_B,Alter_C
4,19,6,4.7703157141326775,Litho_B,Alter_C
4,19,7,5.303461736661523,Litho_A,Alter_C
4,19,8,5.720045748920086,Litho_A,Alter_C
4,19,9,5.348379511819078,Litho_A,Alter_D
4,19,10,4.737746140311426,Litho_A,Alter_D
4,19,11,4.80583913078722,Litho_A,Alter_D
4,19,12,4.88473675389435,Litho_A,Alter_D
4,19,13,4.698106920365059,Litho_A,Alter_C
4,19,14,5.003995528933,Litho_A,Alter_B
4,19,15,5.601882887604825,Litho_A,Alter_A
4,19,16,5.805545403963666,Litho_A,Alter_A
4,19,17,5.631639067845523,Litho_A,Alter_A
4,19,18,5.4631295224263665,Litho_A,Alter_A
4,19,19,5.283602235368587,Litho_A,Alter_A
4,19,20,4.63656577258445,Litho_A,Alter_A
4,20,1,4.835822444965901,Litho_B,Alter_B
4,20,2,5.433119674117294,Litho_B,Alter_B
4,20,3,5.213236957331437,Litho_B,Alter_C
4,20,4,4.151661191843148,Litho_B,Alter_C
4,20,5,3.6405548907449816,Litho_B,Alter_B
4,20,6,4.110028113976921,Litho_B,Alter_C
4,20,7,5.115520415553613,Litho_B,Alter_C
4,20,8,5.970453273539818,Litho_A,Alter_D
4,20,9,5.7962901381831236,Litho_A,Alter_D
4,20,10,5.134338660993466,Litho_A,Alter_D
4,20,11,4.802680059694276,Litho_A,Alter_D
4,20,12,4.2654051043869785,Litho_A,Alter_D
4,20,13,3.893431441518822,Litho_A,Alter_C
4,20,14,4.5824968822701235,Litho_A,Alter_B
4,20,15,5.473966398489838,Litho_A,Alter_A
4,20,16,5.714726429876291,Litho_A,Alter_A
4,20,17,5.647458703995893,Litho_A,Alter_A
4,20,18,5.587134150800384,Litho_A,Alter_A
4,20,19,5.4029685326555565,Litho_A,Alter_A
4,20,20,4.719447193841814,Litho_A,Alter_A
5,1,1,3.095104476897851,Litho_B,Alter_C
5,1,2,2.982299345408773,Litho_C,Alter_C
5,1,3,4.155934368693251,Litho_C,Alter_C
5,1,4,5.519557524237692,Litho_C,Alter_C
5,1,5,5.640583428659757,Litho_C,Alter_C
5,1,6,5.067322519897387,Litho_C,Alter_D
5,1,7,4.097246057803261,Litho_C,Alter_D
5,1,8,3.020427790552799,Litho_C,Alter_D
5,1,9,3.165349820889359,Litho_C,Alter_C
5,1,10,4.166328589549979,Litho_C,Alter_B
5,1,11,4.7620362232744196,Litho_C,Alter_B
5,1,12,5.205166574023795,Litho_C,Alter_A
5,1,13,5.528727647392239,Litho_C,Alter_A
5,1,14,5.285609073429436,Litho_C,Alter_A
5,1,15,4.724527548492378,Litho_C,Alter_A
5,1,16,4.188485894125,Litho_C,Alter_A
5,1,17,4.168166444331252,Litho_C,Alter_A
5,1,18,4.681139890908886,Litho_C,Alter_A
5,1,19,4.8539906333906115,Litho_B,Alter_A
5,1,20,4.74393764714307,Litho_B,Alter_A
5,2,1,2.9679300657858136,Litho_B,Alter_B
5,2,2,3.2294771003478195,Litho_B,Alter_B
5,2,3,4.255560887511811,Litho_B,Alter_B
5,2,4,5.687201401324671,Litho_B,Alter_B
5,2,5,5.875217069231132,Litho_B,Alter_C
5,2,6,4.852742609325754,Litho_B,Alter_D
5,2,7,3.6579174724878376,Litho_C,Alter_D
5,2,8,2.8263616525209656,Litho_C,Alter_D
5,2,9,2.8474380056392614,Litho_C,Alter_C
5,2,10,3.4420888814533535,Litho_C,Alter_B
5,2,11,4.009758685115114,Litho_C,Alter_A
5,2,12,4.624376808232329,Litho_C,Alter_A
5,2,13,4.947603883418135,Litho_C,Alter_A
5,2,14,4.709551647486151,Litho_C,Alter_A
5,2,15,4.627975994593873,Litho_C,Alter_A
5,2,16,5.034167877240687,Litho_C,Alter_A
5,2,17,5.496586795881658,Litho_C,Alter_A
5,2,18,5.623889533451959,Litho_B,Alter_B
5,2,19,5.514550558536602,Litho_B,Alter_B
5,2,20,5.589533571052716,Litho_B,Alter_B
5,3,1,4.167600890089839,Litho_B,Alter_B
5,3,2,4.520579095329041,Litho_B,Alter_A
5,3,3,5.212665289007768,Litho_B,Alter_A
5,3,4,6.370109147135176,Litho_B,Alter_B
5,3,5,6.305633064076499,Litho_B,Alter_C
5,3,6,5.02834386877069,Litho_B,Alter_C
5,3,7,4.046283296211424,Litho_B,Alter_C
5,3,8,3.3972717120406455,Litho_C,Alter_C
5,3,9,2.680550840624057,Litho_C,Alter_C
5,3,10,2.5372478758455506,Litho_C,Alter_B
5,3,11,3.424758108918163,Litho_C,Alter_B
5,3,12,4.4601884037128325,Litho_C,Alter_A
5,3,13,4.505822571796668,Litho_C,Alter_A
5,3,14,4.1011695264818275,Litho_C,Alter_A
5,3,15,4.395257452507723,Litho_C,Alter_A
5,3,16,5.084477502001669,Litho_C,Alter_A
5,3,17,5.516650301323312,Litho_C,Alter_B
5,3,18,5.793412961790519,Litho_B,Alter_B
5,3,19,6.168124849221238,Litho_B,Alter_B
5,3,20,6.504350638500963,Litho_B,Alter_B
5,4,1,5.955519062219427,Litho_B,Alter_A
5,4,2,6.2161743978204935,Litho_B,Alter_A
5,4,3,6.316946851623291,Litho_B,Alter_A
5,4,4,6.602735604079737,Litho_B,Alter_B
5,4,5,6.108582428119815,Litho_B,Alter_B
5,4,6,5.122862133451168,Litho_B,Alter_C
5,4,7,4.580407590094625,Litho_B,Alter_C
5,4,8,3.743039466298579,Litho_B,Alter_C
5,4,9,2.3210021442115223,Litho_C,Alter_C
5,4,10,1.990546908082389,Litho_C,Alter_B
5,4,11,3.4605162605055098,Litho_C,Alter_B
5,4,12,4.880154731355647,Litho_C,Alter_B
5,4,13,4.842485026717068,Litho_C,Alter_B
5,4,14,4.596664736370683,Litho_C,Alter_A
5,4,15,5.137551643180099,Litho_C,Alter_A
5,4,16,5.409479315553687,Litho_C,Alter_B
5,4,17,5.213003633182825,Litho_C,Alter_B
5,4,18,5.547555288317182,Litho_B,Alter_B
5,4,19,6.323927423573094,Litho_B,Alter_B
5,4,20,6.691621772497507,Litho_B,Alter_A
5,5,1,6.6103872009915605,Litho_B,Alter_A
5,5,2,6.870058877472312,Litho_B,Alter_A
5,5,3,6.581964704553164,Litho_A,Alter_A
5,5,4,6.156888967947698,Litho_A,Alter_B
5,5,5,5.552943335470269,Litho_A,Alter_B
5,5,6,5.056582430157764,Litho_B,Alter_B
5,5,7,4.58328302138807,Litho_B,Alter_B
5,5,8,3.244914889159828,Litho_B,Alter_B
5,5,9,1.6123384578306799,Litho_B,Alter_B
5,5,10,1.550456207513189,Litho_C,Alter_B
5,5,11,3.248533041057865,Litho_C,Alter_C
5,5,12,4.89171091941953,Litho_C,Alter_C
5,5,13,5.326287898939089,Litho_C,Alter_B
5,5,14,5.475181580965689,Litho_C,Alter_B
5,5,15,5.994590887897175,Litho_C,Alter_B
5,5,16,5.947098780439679,Litho_C,Alter_B
5,5,17,5.450053450018964,Litho_C,Alter_B
5,5,18,5.645698693849864,Litho_B,Alter_B
5,5,19,6.238476635295454,Litho_B,Alter_A
5,5,20,6.39542569271299,Litho_B,Alter_A
5,6,1,5.773231489424587,Litho_A,Alter_A
5,6,2,6.217295217548493,Litho_A,Alter_A
5,6,3,6.0500587201928395,Litho_A,Alter_A
5,6,4,5.724821392867978,Litho_A,Alter_B
5,6,5,5.496458534219543,Litho_A,Alter_B
5,6,6,5.26561890424071,Litho_A,Alter_B
5,6,7,4.5125264251633554,Litho_B,Alter_B
5,6,8,2.9123822743964984,Litho_B,Alter_B
5,6,9,1.637508331831893,Litho_B,Alter_B
5,6,10,1.7653855985446896,Litho_C,Alter_B
5,6,11,2.842604436674102,Litho_C,Alter_C
5,6,12,4.156928706850546,Litho_C,Alter_C
5,6,13,5.070118813604179,Litho_C,Alter_C
5,6,14,5.285720963874345,Litho_C,Alter_B
5,6,15,5.312731589866412,Litho_C,Alter_B
5,6,16,5.349354639175622,Litho_C,Alter_A
5,6,17,5.475163332413395,Litho_B,Alter_A
5,6,18,6.021453069755607,Litho_B,Alter_A
5,6,19,6.465936357462528,Litho_B,Alter_A
5,6,20,6.223459575179221,Litho_B,Alter_A
5,7,1,4.4675118149355555,Litho_A,Alter_A
5,7,2,4.975563127931771,Litho_A,Alter_A
5,7,3,5.063778813034616,Litho_A,Alter_B
5,7,4,5.30722598914801,Litho_A,Alter_B
5,7,5,5.7520165432852925,Litho_A,Alter_B
5,7,6,5.853556632059275,Litho_A,Alter_B
5,7,7,5.162565220738845,Litho_B,Alter_B
5,7,8,3.815826192997034,Litho_B,Alter_B
5,7,9,3.0249908426896024,Litho_B,Alter_B
5,7,10,3.0470041789146305,Litho_B,Alter_B
5,7,11,3.0243386169431754,Litho_C,Alter_C
5,7,12,3.4814371670244437,Litho_C,Alter_C
5,7,13,4.509138665221451,Litho_C,Alter_C
5,7,14,4.636313644186062,Litho_C,Alter_B
5,7,15,4.085293794328222,Litho_C,Alter_A
5,7,16,4.215169296764784,Litho_C,Alter_A
5,7,17,5.09365696186089,Litho_B,Alter_A
5,7,18,6.251019649360146,Litho_B,Alter_A
5,7,19,6.9186762258922725,Litho_B,Alter_A
5,7,20,6.366902774174355,Litho_B,Alter_A
5,8,1,3.527736112588023,Litho_A,Alter_A
5,8,2,4.148852256362644,Litho_A,Alter_A
5,8,3,4.509825926055379,Litho_A,Alter_A
5,8,4,5.087604007242259,Litho_A,Alter_A
5,8,5,5.827193772438713,Litho_A,Alter_A
5,8,6,6.167279138303296,Litho_A,Alter_A
5,8,7,5.8484846913121356,Litho_B,Alter_A
5,8,8,4.91019536928267,Litho_B,Alter_A
5,8,9,4.293948877327,Litho_B,Alter_A
5,8,10,4.103955836434426,Litho_B,Alter_B
5,8,11,3.4039183758913794,Litho_B,Alter_B
5,8,12,3.2595300486819303,Litho_B,Alter_B
5,8,13,4.338595906865685,Litho_C,Alter_B
5,8,14,4.562139847229246,Litho_C,Alter_B
5,8,15,3.696362524223348,Litho_B,Alter_A
5,8,16,3.7174876539760597,Litho_B,Alter_A
5,8,17,4.794190635684696,Litho_B,Alter_A
5,8,18,6.089628594222496,Litho_B,Alter_A
5,8,19,6.960309292243933,Litho_B,Alter_A
5,8,20,6.603219633140567,Litho_B,Alter_A
5,9,1,3.273420098784793,Litho_A,Alter_A
5,9,2,4.251570509159643,Litho_A,Alter_A
5,9,3,4.900959275086397,Litho_A,Alter_A
5,9,4,5.347375467519069,Litho_A,Alter_A
5,9,5,5.725129281889197,Litho_A,Alter_A
5,9,6,5.884869574328941,Litho_A,Alter_A
5,9,7,5.849875661647934,Litho_B,Alter_A
5,9,8,5.317026674539474,Litho_B,Alter_A
5,9,9,4.693624921516005,Litho_B,Alter_A
5,9,10,4.248597139564851,Litho_B,Alter_A
5,9,11,3.375776585595788,Litho_B,Alter_B
5,9,12,3.1709951391020748,Litho_B,Alter_B
5,9,13,4.380008828686634,Litho_B,Alter_B
5,9,14,4.77257056205091,Litho_B,Alter_A
5,9,15,3.8912073443492616,Litho_B,Alter_A
5,9,16,3.8995511933557077,Litho_B,Alter_A
5,9,17,4.88235793273694,Litho_B,Alter_A
5,9,18,5.738004330113755,Litho_B,Alter_A
5,9,19,6.330177059289342,Litho_B,Alter_A
5,9,20,6.374010449373307,Litho_B,Alter_A
5,10,1,3.2749424091145993,Litho_A,Alter_A
5,10,2,4.4449059381312415,Litho_A,Alter_A
5,10,3,5.118341600841381,Litho_A,Alter_A
5,10,4,5.324166351317953,Litho_A,Alter_A
5,10,5,5.456864036106077,Litho_A,Alter_A
5,10,6,5.518081235982437,Litho_A,Alter_A
5,10,7,5.610733266967452,Litho_B,Alter_A
5,10,8,5.313391879754151,Litho_B,Alter_A
5,10,9,4.633513699818644,Litho_B,Alter_A
5,10,10,3.985536647140175,Litho_B,Alter_A
5,10,11,3.2564917226530463,Litho_B,Alter_A
5,10,12,3.342947140242237,Litho_B,Alter_B
5,10,13,4.645985652273996,Litho_B,Alter_A
5,10,14,5.142918309554021,Litho_B,Alter_A
5,10,15,4.474483652403665,Litho_B,Alter_A
5,10,16,4.514166932280578,Litho_B,Alter_A
5,10,17,5.130122800785119,Litho_B,Alter_A
5,10,18,5.341502212791765,Litho_B,Alter_A
5,10,19,5.5187039279397965,Litho_B,Alter_A
5,10,20,5.803480638163313,Litho_B,Alter_A
5,11,1,3.19673959766334,Litho_A,Alter_A
5,11,2,4.335882068520722,Litho_A,Alter_A
5,11,3,4.748111800333415,Litho_A,Alter_A
5,11,4,4.720830935105066,Litho_A,Alter_A
5,11,5,4.949014700006297,Litho_A,Alter_A
5,11,6,5.198402951138361,Litho_A,Alter_A
5,11,7,5.246896753561916,Litho_B,Alter_A
5,11,8,4.800616516423301,Litho_B,Alter_A
5,11,9,4.040859219945784,Litho_B,Alter_A
5,11,10,3.584893699856949,Litho_B,Alter_A
5,11,11,3.448735067462761,Litho_B,Alter_A
5,11,12,3.9469584756908755,Litho_B,Alter_B
5,11,13,5.057766280641287,Litho_B,Alter_A
5,11,14,5.452180172374444,Litho_B,Alter_A
5,11,15,5.093524579863269,Litho_B,Alter_A
5,11,16,5.041802360979106,Litho_B,Alter_A
5,11,17,4.993652248748975,Litho_B,Alter_A
5,11,18,4.798859253026052,Litho_B,Alter_B
5,11,19,5.056670230429443,Litho_B,Alter_B
5,11,20,5.509674459394361,Litho_B,Alter_A
5,12,1,3.453831993081244,Litho_A,Alter_A
5,12,2,4.55027114262605,Litho_A,Alter_A
5,12,3,4.806642963766074,Litho_A,Alter_A
5,12,4,4.593770053337492,Litho_A,Alter_A
5,12,5,4.7485983278001225,Litho_A,Alter_A
5,12,6,4.979393080314798,Litho_B,Alter_A
5,12,7,4.884766692939903,Litho_B,Alter_A
5,12,8,4.273945587173509,Litho_B,Alter_A
5,12,9,3.5557975713774437,Litho_B,Alter_A
5,12,10,3.4379407238506023,Litho_B,Alter_A
5,12,11,3.7980844701649183,Litho_B,Alter_A
5,12,12,4.434116739262512,Litho_B,Alter_B
5,12,13,5.157180319527396,Litho_B,Alter_A
5,12,14,5.407437142517259,Litho_B,Alter_A
5,12,15,5.42298289320536,Litho_B,Alter_A
5,12,16,5.329969926139217,Litho_B,Alter_B
5,12,17,4.618346245156162,Litho_B,Alter_B
5,12,18,4.101304311103754,Litho_B,Alter_B
5,12,19,4.509987091076741,Litho_B,Alter_B
5,12,20,5.011184144256661,Litho_B,Alter_B
5,13,1,3.883092566614,Litho_A,Alter_A
5,13,2,4.7894361922245565,Litho_A,Alter_A
5,13,3,5.257016158763035,Litho_A,Alter_B
5,13,4,5.291239959967073,Litho_A,Alter_B
5,13,5,5.25033435701477,Litho_B,Alter_A
5,13,6,5.02479475387739,Litho_B,Alter_A
5,13,7,4.7166335475717815,Litho_B,Alter_A
5,13,8,4.291220943918763,Litho_B,Alter_A
5,13,9,3.8748167405308367,Litho_B,Alter_A
